"";"NIVEL";"COD";"LOCALIZACAO";"PROD_T";"PROD_T_01";"PROD_T_02";"PROD_T_03";"PROD_T_04";"PROD_T_05";"PROD_T_06";"PROD_T_07";"PROD_AF";"PROD_AF_01";"PROD_AF_02";"PROD_AF_03";"PROD_AF_04";"PROD_AF_05";"PROD_AF_06";"PROD_AF_07";"PROD_MP";"PROD_MP_01";"PROD_MP_02";"PROD_MP_03";"PROD_MP_04";"PROD_MP_05";"PROD_MP_06";"PROD_MP_07";"AREA_T";"AREA_AF";"AREA_MP";"O_NEST_LACO_T";"O_NEST_LACO_AF";"O_NEST_LACO_MP";"O_T";"O_AF";"O_MP";"O_LACO_T";"O_LACO_AF";"O_LACO_MP";"VP_T";"VP_T_AN";"VP_T_VG";"VP_AF";"VP_AF_AN";"VP_AF_VG";"VP_MP";"VP_MP_AN";"VP_MP_VG";"R_NEST_T_TOT";"R_NEST_T_1";"R_NEST_T_101";"R_NEST_T_102";"R_NEST_T_103";"R_NEST_T_2";"R_NEST_T_201";"R_NEST_T_202";"R_NEST_T_203";"R_NEST_T_204";"R_NEST_T_205";"R_NEST_T_3";"R_NEST_T_301";"R_NEST_T_302";"R_NEST_T_303";"R_NEST_T_304";"R_NEST_T_305";"R_NEST_T_306";"R_NEST_T_307";"R_NEST_AF_TOT";"R_NEST_AF_1";"R_NEST_AF_101";"R_NEST_AF_102";"R_NEST_AF_103";"R_NEST_AF_2";"R_NEST_AF_201";"R_NEST_AF_202";"R_NEST_AF_203";"R_NEST_AF_204";"R_NEST_AF_205";"R_NEST_AF_3";"R_NEST_AF_301";"R_NEST_AF_302";"R_NEST_AF_303";"R_NEST_AF_304";"R_NEST_AF_305";"R_NEST_AF_306";"R_NEST_AF_307";"R_NEST_MP_TOT";"R_NEST_MP_1";"R_NEST_MP_101";"R_NEST_MP_102";"R_NEST_MP_103";"R_NEST_MP_2";"R_NEST_MP_201";"R_NEST_MP_202";"R_NEST_MP_203";"R_NEST_MP_204";"R_NEST_MP_205";"R_NEST_MP_3";"R_NEST_MP_301";"R_NEST_MP_302";"R_NEST_MP_303";"R_NEST_MP_304";"R_NEST_MP_305";"R_NEST_MP_306";"R_NEST_MP_307";"R_VALOR_T_TOT";"R_VALOR_T_1";"R_VALOR_T_101";"R_VALOR_T_102";"R_VALOR_T_103";"R_VALOR_T_2";"R_VALOR_T_201";"R_VALOR_T_202";"R_VALOR_T_203";"R_VALOR_T_204";"R_VALOR_T_205";"R_VALOR_T_3";"R_VALOR_T_301";"R_VALOR_T_302";"R_VALOR_T_303";"R_VALOR_T_304";"R_VALOR_T_305";"R_VALOR_T_306";"R_VALOR_T_307";"R_VALOR_AF_TOT";"R_VALOR_AF_1";"R_VALOR_AF_101";"R_VALOR_AF_102";"R_VALOR_AF_103";"R_VALOR_AF_2";"R_VALOR_AF_201";"R_VALOR_AF_202";"R_VALOR_AF_203";"R_VALOR_AF_204";"R_VALOR_AF_205";"R_VALOR_AF_3";"R_VALOR_AF_301";"R_VALOR_AF_302";"R_VALOR_AF_303";"R_VALOR_AF_304";"R_VALOR_AF_305";"R_VALOR_AF_306";"R_VALOR_AF_307";"R_VALOR_MP_TOT";"R_VALOR_MP_1";"R_VALOR_MP_101";"R_VALOR_MP_102";"R_VALOR_MP_103";"R_VALOR_MP_2";"R_VALOR_MP_201";"R_VALOR_MP_202";"R_VALOR_MP_203";"R_VALOR_MP_204";"R_VALOR_MP_205";"R_VALOR_MP_3";"R_VALOR_MP_301";"R_VALOR_MP_302";"R_VALOR_MP_303";"R_VALOR_MP_304";"R_VALOR_MP_305";"R_VALOR_MP_306";"R_VALOR_MP_307";"COD_ESTADO";"COD_REGIAO"
"355";"MI";"35006";"Auriflama (SP)";1803;1473;28;229;26;45;2;0;1218;987;13;174;7;36;1;0;574;482;15;59;8;9;1;0;189988;36804;89266;1769;1218;559;4758;2440;2060;2835;1977;884;489530;175121;314409;78066;54762;23304;140239;81887;58353;1707;1478;414;1228;21;77;49;1;0;0;29;1066;750;426;0;1;0;1;1;1146;1016;234;875;17;46;29;1;0;0;17;713;603;148;0;1;0;1;0;551;452;161;356;6;31;20;0;0;0;12;363;154;282;0;0;0;0;1;481511;428604;254010;174085;508;6358;2768;NA;0;0;NA;46549;19115;27387;0;NA;0;NA;NA;96316;76004;21530;54040;434;3156;1790;NA;0;0;NA;17156;NA;NA;0;NA;0;NA;0;160194;129995;48092;81508;395;3142;918;0;0;0;2224;27057;NA;NA;0;0;0;0;NA;"35";"3"
"356";"MI";"35007";"Nhandeara (SP)";2968;2592;4;256;50;66;0;0;2135;1880;2;169;28;56;0;0;827;722;2;83;10;10;0;0;172468;50083;55391;2934;2135;806;10122;4230;2931;4462;3346;1131;521196;135701;385494;95659;51805;43854;116643;43778;72866;2662;2235;1183;1411;50;73;29;2;0;0;42;1549;1101;541;0;0;0;0;2;1858;1597;762;1083;39;50;16;0;0;0;34;1033;916;145;0;0;0;0;1;798;631;413;338;10;25;14;2;0;0;9;523;189;400;0;0;0;0;1;544699;482028;341678;133159;7192;4082;NA;NA;0;0;3186;58590;31385;NA;0;0;0;0;NA;119264;89517;39238;49590;689;2019;NA;0;0;0;NA;27728;NA;NA;0;0;0;0;NA;143184;112750;63647;43001;6102;1313;NA;NA;0;0;NA;29121;NA;21464;0;0;0;0;NA;"35";"3"
"357";"MI";"35008";"Novo Horizonte (SP)";2329;1984;1;219;73;32;5;15;1640;1407;0;142;51;24;4;12;679;580;1;67;19;8;1;3;184337;26396;41007;2271;1639;650;11338;3642;2894;4053;3021;1102;1016032;155020;861012;141036;34104;106933;162008;29173;132835;2163;2040;1598;856;59;37;19;1;0;0;17;1091;735;500;2;0;0;1;2;1496;1450;1154;597;41;28;13;1;0;0;14;664;556;156;2;0;0;0;1;657;581;433;263;18;11;7;0;0;0;4;427;182;337;0;0;0;1;1;1066989;976146;812390;153048;10708;2214;1431;NA;0;0;NA;88629;17736;70849;NA;0;0;NA;NA;166673;147030;104522;32702;9806;1620;NA;NA;0;0;403;18024;NA;5939;NA;0;0;0;NA;189620;157131;127615;28676;841;586;NA;0;0;0;NA;31902;NA;26416;0;0;0;NA;NA;"35";"3"
"358";"MI";"35009";"Barretos (SP)";1396;1189;3;129;17;38;10;10;870;745;2;75;4;28;7;9;444;377;0;47;6;10;3;1;238823;16367;63015;1353;870;429;9179;1781;2182;2422;1423;777;1161955;154271;1007684;54426;11760;42665;169159;20836;148323;1236;1149;797;517;45;64;18;7;0;0;42;410;263;196;1;0;0;0;2;735;696;439;344;35;37;8;4;0;0;28;212;177;43;1;0;0;0;2;423;375;280;142;9;21;7;3;0;0;11;188;80;145;0;0;0;0;0;1144517;1019044;865902;152420;722;16577;5044;109;0;0;11424;108896;7821;101044;NA;0;0;0;NA;61381;51797;40885;10531;380;3826;NA;NA;0;0;584;5758;4879;849;NA;0;0;0;NA;186832;163699;143234;20127;338;3434;NA;NA;0;0;1873;19699;2726;16973;0;0;0;0;0;"35";"3"
"359";"MI";"35010";"São Joaquim da Barra (SP)";1489;1053;13;304;42;67;6;4;686;415;12;185;14;53;4;3;667;528;1;106;16;13;2;1;460056;14048;97473;1432;685;642;29056;1464;5872;2375;1154;1011;2203631;101563;2102068;66503;15293;51209;336059;35478;300581;1410;1332;1021;525;53;74;26;1;0;0;47;575;394;237;0;0;1;0;4;650;618;438;271;35;35;6;0;0;0;29;283;229;63;0;0;0;0;3;626;580;451;226;18;36;18;1;0;0;17;264;142;165;0;0;1;0;1;1721951;1636584;1536302;99421;861;11907;NA;NA;0;0;4815;73459;10055;63348;0;0;NA;0;NA;69581;61632;47020;13952;661;1093;NA;0;0;0;NA;6856;NA;1901;0;0;0;0;NA;352058;315685;280674;34790;221;10560;6803;NA;0;0;NA;25813;NA;21454;0;0;NA;0;NA;"35";"3"
"360";"MI";"35011";"Ituverava (SP)";837;617;2;182;19;11;4;2;463;319;1;123;9;6;3;2;334;273;1;51;3;5;1;0;165189;8941;35978;814;463;326;3683;942;1658;1246;712;482;826320;105951;720368;31998;10099;21899;107718;19829;87889;806;756;454;421;39;66;16;0;1;0;50;361;249;155;0;0;0;0;2;441;419;234;237;27;33;5;0;1;0;27;190;166;32;0;0;0;0;1;326;299;184;173;12;32;10;0;0;0;23;160;78;114;0;0;0;0;1;608754;577365;503310;72809;1247;4417;NA;0;NA;0;3370;26972;7660;NA;0;0;0;0;NA;37249;31403;21303;9400;700;476;NA;0;NA;0;306;5370;NA;NA;0;0;0;0;NA;121724;103535;83592;19396;547;3184;832;0;0;0;2352;15006;NA;11678;0;0;0;0;NA;"35";"3"
"361";"MI";"35012";"Franca (SP)";2733;2114;149;380;35;45;8;2;1507;1095;143;227;7;26;7;2;1184;985;6;156;18;18;1;0;236357;27399;117978;2673;1507;1150;14571;4461;7075;4895;3000;1910;1017811;173407;844404;110201;31941;78260;339433;59494;279939;2372;2002;1311;1019;126;85;50;4;2;1;28;1250;846;552;0;0;1;0;34;1284;1110;717;538;83;47;24;3;1;0;19;669;555;122;0;0;1;0;31;1050;854;555;467;41;37;25;1;1;1;9;584;297;427;0;0;0;0;3;796427;721459;586691;127985;6783;4406;3511;89;NA;NA;717;70561;24951;45485;0;0;NA;0;NA;110244;90860;58534;30094;2232;1777;1394;NA;NA;0;291;17606;NA;3813;0;0;NA;0;NA;300502;254821;193195;57867;3758;2599;2087;NA;NA;NA;426;43082;NA;31868;0;0;0;0;NA;"35";"3"
"362";"MI";"35013";"Jaboticabal (SP)";4221;3634;145;277;110;33;8;14;2566;2179;138;155;62;17;7;8;1534;1360;8;111;32;16;1;6;406666;43658;134717;4085;2565;1468;28488;6215;9515;7938;4996;2802;2191910;88274;2103636;200611;13845;186766;587401;33351;554049;4067;3802;3536;767;109;178;119;0;1;2;60;2404;1830;807;1;2;1;1;15;2452;2314;2152;442;78;102;66;0;0;2;37;1474;1287;263;0;2;1;0;14;1497;1371;1265;298;31;70;47;0;1;0;23;912;526;535;1;0;0;1;1;2058646;1866934;1776012;84671;6251;16373;13040;0;NA;NA;3330;175339;43854;131184;NA;NA;NA;NA;190;235317;194189;180317;12136;1736;4073;2560;0;0;NA;NA;37055;28359;8464;0;NA;NA;0;NA;641837;567483;533343;31779;2361;8031;5854;0;NA;0;NA;66322;14927;51325;NA;0;0;NA;NA;"35";"3"
"363";"MI";"35014";"Ribeirão Preto (SP)";3209;1991;807;289;40;49;18;15;2000;1160;588;179;13;35;15;10;1117;765;222;97;11;14;3;5;433183;23189;118184;3036;2000;1002;29837;4890;6092;5901;3923;1952;1681884;261450;1420434;93626;22429;71198;302132;56152;245980;2939;2663;2022;1227;175;151;40;7;4;8;102;1583;1150;520;0;1;2;2;23;1797;1621;1211;777;125;70;20;2;2;8;42;968;869;112;0;1;2;2;17;1059;958;733;432;48;74;18;5;2;0;54;611;283;402;0;0;0;0;6;974685;877406;616171;253696;7539;23113;10104;74;432;14;12490;74165;28665;45415;0;NA;NA;NA;76;118901;84455;62619;20061;1775;11994;9346;NA;NA;14;2411;22451;20230;2144;0;NA;NA;NA;68;328847;284420;228547;53970;1903;11227;636;NA;NA;0;10308;33201;8403;24789;0;0;0;0;9;"35";"3"
"364";"MI";"35015";"Batatais (SP)";2279;2105;27;110;27;3;7;0;1387;1278;25;68;9;2;5;0;854;806;1;36;8;1;2;0;254778;27942;113012;2224;1387;820;14469;3007;5012;3500;2234;1224;839653;115671;723982;79614;24600;55014;225230;38665;186565;2024;1850;1194;994;59;59;32;7;0;1;24;892;727;196;0;0;1;0;2;1220;1098;672;587;43;29;16;3;0;0;12;589;536;61;0;0;0;0;2;773;721;492;396;15;29;15;4;0;1;12;297;187;132;0;0;1;0;0;571179;398818;327982;64536;6301;6578;4795;NA;0;NA;1423;165783;16841;148937;0;0;NA;0;NA;82571;68705;45282;22302;1121;888;320;71;0;0;498;12978;11377;NA;0;0;0;0;NA;212235;197871;160046;35827;1997;1690;476;NA;0;NA;925;12674;5489;NA;0;0;NA;0;0;"35";"3"
"365";"MI";"35016";"Andradina (SP)";5599;2708;2387;244;35;96;124;5;4243;1790;2153;146;10;48;93;3;1291;877;234;91;9;47;31;2;485982;74772;137139;5534;4243;1262;20895;9736;4237;11167;8868;2268;1547107;340692;1206415;144405;103307;41098;184172;117291;66881;5366;4653;1816;3906;209;376;227;6;0;27;129;3426;2136;1296;1;1;21;1;200;4041;3656;1437;3087;184;298;181;5;0;21;103;2401;1908;395;0;1;17;1;180;1264;937;328;791;25;74;48;1;0;6;20;1014;225;888;1;0;4;0;20;1284407;1105601;771328;331571;2703;24019;9928;195;0;67;13830;154786;47407;106122;NA;NA;622;NA;590;191787;134802;35853;97110;1839;9827;7187;NA;0;NA;2498;47159;38951;7124;0;NA;NA;NA;548;240518;176502;60260;115378;863;8283;6692;NA;0;NA;1471;55733;8045;47517;NA;0;NA;0;42;"35";"3"
"366";"MI";"35017";"Araçatuba (SP)";2402;1497;358;256;46;110;119;16;1503;823;337;153;20;56;100;14;836;628;21;94;17;54;20;2;410768;35257;138231;2360;1502;817;9516;3298;3425;4369;2884;1401;1519719;438459;1081260;73959;52332;21627;198546;108333;90213;2227;1882;669;1444;96;134;45;1;1;2;89;1350;887;641;0;0;0;0;9;1371;1207;397;958;76;72;19;1;0;2;52;781;661;163;0;0;0;0;7;793;612;213;460;20;52;20;0;1;0;33;553;220;463;0;0;0;0;2;1539093;1404912;967850;433962;3101;22057;8353;NA;NA;NA;13594;112124;25230;86875;0;0;0;0;19;96272;71313;19675;49998;1640;2452;NA;NA;0;NA;1916;22507;NA;5248;0;0;0;0;NA;251628;188290;80687;107177;426;10668;NA;0;NA;0;8441;52671;NA;44950;0;0;0;0;NA;"35";"3"
"367";"MI";"35018";"Birigui (SP)";4670;3735;78;625;89;128;10;5;3332;2669;75;447;40;87;10;4;1346;1090;3;187;26;40;0;0;367245;89955;147957;4592;3332;1305;15961;7002;4697;8143;6019;2205;1088520;274743;813776;223856;104422;119434;330189;97830;232360;4366;3832;2118;2336;107;314;91;0;2;3;221;2554;1765;1020;0;4;0;0;12;3066;2773;1492;1715;85;203;58;0;1;2;145;1682;1427;325;0;3;0;0;9;1309;1066;615;647;22;114;34;0;1;1;79;897;356;704;0;1;0;0;3;1217827;1008984;737511;268414;3058;24137;8991;0;NA;NA;15010;184707;47353;136950;0;240;0;0;164;265998;210980;108419;99801;2760;10375;NA;0;NA;NA;5078;44643;35434;8814;0;NA;0;0;NA;383191;308191;212132;95761;299;12832;NA;0;NA;NA;7622;62168;12213;49945;0;NA;0;0;NA;"35";"3"
"368";"MI";"35019";"Lins (SP)";2032;986;815;176;26;21;5;3;1383;487;778;96;4;13;3;2;610;478;43;67;12;8;1;1;282955;27991;117054;1981;1383;580;10576;3914;2781;4428;3450;963;792017;207374;584643;79122;43412;35710;171415;86975;84439;1947;1770;1009;1245;73;244;120;1;0;6;132;1198;853;430;1;0;0;0;50;1328;1235;751;881;59;184;91;1;0;6;98;789;669;103;1;0;0;0;45;582;498;217;358;14;62;29;0;0;0;36;389;174;309;0;0;0;0;5;708010;602793;398016;203463;1314;35947;27483;NA;0;NA;8415;69270;22738;46369;NA;0;0;0;NA;96129;75104;32221;41853;1029;3214;1375;NA;0;NA;1789;17811;14970;2702;NA;0;0;0;NA;226952;158007;73058;84665;285;33038;26119;0;0;0;6919;35907;7041;28842;0;0;0;0;23;"35";"3"
"369";"MI";"35020";"Bauru (SP)";4776;3800;266;390;83;115;104;18;2697;2112;217;207;25;86;34;16;1953;1612;50;153;36;29;70;3;660676;39437;340367;4624;2697;1861;21364;5607;7026;7914;4832;2952;1973490;506404;1467086;112057;47599;64458;321322;152998;168324;4207;3312;1701;2117;150;158;59;9;0;2;90;2497;1442;1166;1;0;3;0;100;2363;1916;1094;1173;109;83;25;6;0;2;51;1360;1086;251;0;0;3;0;90;1726;1280;510;918;40;67;29;4;0;0;35;1127;355;904;1;0;0;0;10;1801212;1633402;1247379;373816;12207;9881;3721;NA;0;NA;5967;157928;35956;121625;NA;0;NA;0;316;138412;106720;59081;43204;4435;1285;NA;NA;0;NA;648;30406;24587;5524;0;0;NA;0;NA;368568;298542;147104;149562;1877;4845;1457;131;0;0;3257;65180;11292;53836;NA;0;0;0;NA;"35";"3"
"370";"MI";"35021";"Jaú (SP)";2440;2160;31;155;35;40;2;17;1494;1326;30;86;14;29;2;7;881;793;1;56;13;11;0;7;303075;24562;96135;2371;1493;835;14136;3511;4003;4426;2901;1424;1387219;199442;1187777;90414;37195;53218;250766;40282;210485;2320;2086;1501;1102;124;158;87;7;0;0;69;1461;1047;548;1;1;2;1;28;1404;1292;893;735;107;78;36;1;0;0;42;875;737;176;1;1;1;0;25;851;729;542;361;19;69;43;6;0;0;24;577;307;363;0;0;1;1;3;1287418;1204693;1023694;174709;6290;10253;5928;364;0;0;3961;72472;26922;45422;NA;NA;NA;NA;55;106663;83059;44672;35322;3065;2779;NA;NA;0;0;NA;20826;16087;4657;NA;NA;NA;0;NA;281766;238114;195876;37931;4306;5556;NA;NA;0;0;NA;38096;10525;27525;0;0;NA;NA;NA;"35";"3"
"371";"MI";"35022";"Avaré (SP)";3299;2307;360;398;35;158;15;26;1811;1203;291;172;17;100;12;16;1340;992;71;194;12;57;3;11;453662;34533;181689;3164;1811;1258;17774;3820;6349;5514;3289;2042;2022818;405711;1617108;79636;42955;36681;308843;96617;212227;3044;2459;1109;1724;182;178;90;3;0;6;83;1911;1075;968;1;0;0;0;109;1658;1366;545;1041;131;92;52;2;0;4;37;1031;785;226;0;0;0;0;84;1245;952;422;656;51;70;29;1;0;2;39;849;276;718;1;0;0;0;27;1898951;1554708;1312671;237080;4957;23179;9889;224;0;19;13048;321064;27797;292677;NA;0;0;0;NA;97499;68984;27712;38917;2355;5034;1933;NA;0;NA;3041;23481;18211;5046;0;0;0;0;223;346110;283318;188213;92157;2948;9453;5026;NA;0;NA;4245;53338;8936;44005;NA;0;0;0;NA;"35";"3"
"372";"MI";"35023";"Botucatu (SP)";1599;1462;2;101;16;17;0;1;913;840;1;55;7;10;0;0;624;575;0;37;4;7;0;1;283307;21424;113285;1521;913;583;9077;2130;3288;2583;1647;924;1044845;212716;832130;55748;39864;15883;121427;62284;59143;1298;1090;323;855;49;86;35;7;4;2;41;689;435;342;0;0;0;0;2;702;605;136;512;31;42;14;4;0;1;24;366;306;84;0;0;0;0;1;539;432;138;333;18;39;17;3;4;1;16;317;126;251;0;0;0;0;1;771922;721037;519818;197909;3309;3708;2043;99;NA;NA;1399;47178;13502;NA;0;0;0;0;NA;60882;50015;11060;37958;997;759;368;NA;0;NA;302;10108;NA;NA;0;0;0;0;NA;133274;105042;43380;59350;2312;2823;1552;NA;NA;NA;1094;25410;NA;20318;0;0;0;0;NA;"35";"3"
"373";"MI";"35024";"Araraquara (SP)";3568;2739;381;265;48;50;70;15;2111;1553;307;146;26;28;43;8;1388;1136;75;110;13;22;26;6;452990;30941;84632;3471;2110;1350;22485;5590;5208;7204;4640;2542;2188369;84762;2103606;164477;30286;134192;263220;36834;226385;3436;3026;2292;1417;194;182;132;4;0;8;47;2389;1474;1245;3;0;3;0;40;2017;1838;1413;921;158;113;74;1;0;8;36;1328;1086;342;3;0;2;0;31;1357;1126;808;506;37;70;59;3;0;0;12;1065;390;906;0;0;1;0;9;1840544;1703263;1620257;79492;3513;10956;7526;NA;0;NA;3333;126326;36943;89092;NA;0;NA;0;131;193251;155786;127241;26272;2273;4101;3257;NA;0;NA;NA;33364;24395;8742;NA;0;NA;0;NA;338966;252763;216196;35323;1244;6317;4259;NA;0;0;NA;79886;12252;67570;0;0;NA;0;NA;"35";"3"
"374";"MI";"35025";"São Carlos (SP)";1377;995;163;127;26;28;28;10;742;461;160;55;13;17;27;9;577;500;7;49;8;12;1;0;225712;9618;87184;1299;742;535;9187;1759;3148;2471;1501;938;1211906;538960;672946;30588;12995;17594;147297;55470;91827;1249;1120;711;728;45;230;23;8;0;6;204;572;394;208;0;1;0;0;31;671;603;399;394;31;105;9;3;0;5;95;317;252;62;0;0;0;0;28;525;465;272;316;15;122;14;4;0;1;107;251;140;141;0;1;0;0;6;838470;749382;555713;176208;17461;13846;1211;2373;0;13;10249;75242;10141;64953;0;NA;0;0;NA;34502;26108;14419;11320;369;1967;623;NA;0;NA;1277;6428;5419;966;0;0;0;0;43;163694;137583;82706;54341;537;9569;588;NA;0;NA;8662;16542;4615;11816;0;NA;0;0;NA;"35";"3"
"375";"MI";"35026";"Rio Claro (SP)";2417;1903;51;304;34;92;2;31;1221;977;42;132;13;34;1;22;1154;894;9;161;21;59;1;9;222299;23790;104171;2333;1219;1101;10424;2879;4307;4512;2480;2027;984738;560172;424566;67093;31696;35396;160909;61792;99118;2199;1494;763;960;114;170;44;17;4;1;107;1585;999;833;1;1;0;0;8;1082;820;446;501;88;103;23;7;2;1;72;735;643;129;0;1;0;0;8;1079;636;284;451;26;65;21;10;2;0;33;842;352;697;1;0;0;0;0;788640;663124;372163;286447;4513;16431;1660;1561;NA;NA;7772;109085;28386;80542;NA;NA;0;0;NA;82092;58266;26914;29543;1809;3496;459;NA;NA;NA;2264;20330;NA;3512;0;NA;0;0;NA;205475;147665;84468;60492;2704;6629;1066;NA;NA;0;3685;51181;NA;39621;NA;0;0;0;0;"35";"3"
"376";"MI";"35027";"Limeira (SP)";2248;1751;98;238;40;59;26;36;1548;1199;80;152;24;46;24;23;686;543;21;77;16;13;3;13;152516;18286;43496;2165;1546;626;11725;3788;3174;4353;3196;1199;859941;117930;742011;124797;25621;99176;196758;30630;166128;2144;1958;1697;531;44;93;46;7;2;3;37;1143;834;420;1;0;0;0;5;1470;1372;1202;374;31;52;30;3;0;3;17;747;669;112;0;0;0;0;4;661;574;477;163;12;35;15;4;2;0;15;395;164;306;1;0;0;0;1;637772;560874;441828;113427;5619;5818;1634;236;NA;NA;3228;71080;17129;53929;NA;0;0;0;NA;137559;120708;95231;24788;688;1254;849;NA;0;NA;287;15597;NA;2648;0;0;0;0;NA;214345;190621;156372;30218;4031;2816;511;NA;NA;0;1465;20907;NA;NA;NA;0;0;0;NA;"35";"3"
"377";"MI";"35028";"Piracicaba (SP)";2296;1984;3;227;24;38;7;13;1320;1146;1;121;11;22;7;12;931;811;2;87;13;17;0;1;256208;22839;100333;2235;1320;891;10479;2684;3981;4043;2300;1661;857597;204456;653141;62908;36463;26446;192261;71160;121101;1910;1619;748;1089;74;143;61;9;4;3;72;1125;772;507;1;1;0;0;13;1017;869;374;578;41;58;22;4;2;1;31;578;494;110;1;0;0;0;11;851;710;327;506;32;80;36;5;2;2;39;540;273;392;0;1;0;0;2;843243;782885;586004;192017;4865;11242;4457;521;NA;NA;6145;49115;19221;29514;NA;NA;0;0;NA;73557;57051;21439;34643;968;3286;1401;NA;NA;NA;1651;13221;10405;2752;NA;0;0;0;NA;221010;178504;108385;68823;1297;6987;2189;NA;NA;NA;4391;35519;8619;26583;0;NA;0;0;NA;"35";"3"
"378";"MI";"35029";"Pirassununga (SP)";1335;1096;1;194;25;7;2;10;907;725;1;155;12;6;2;6;398;346;0;39;8;1;0;4;128054;14795;39140;1276;907;365;6165;2051;2093;2353;1694;671;620251;60911;559340;63415;10077;53339;143964;11669;132295;1204;1096;922;302;32;27;11;0;1;2;14;500;403;134;0;0;0;0;8;797;733;604;208;21;15;4;0;0;2;9;334;309;33;0;0;0;0;5;379;335;288;89;10;9;4;0;1;0;5;168;95;102;0;0;0;0;3;559767;539892;504741;27170;7981;2676;679;0;NA;NA;1968;17199;9585;7555;0;0;0;0;59;67784;60851;49857;9472;1523;232;NA;0;0;NA;156;6701;NA;NA;0;0;0;0;NA;149991;137415;125150;11426;839;1977;NA;0;NA;0;1813;10599;NA;NA;0;0;0;0;NA;"35";"3"
"379";"MI";"35030";"São João da Boa Vista (SP)";5730;4849;23;637;118;71;16;16;3823;3204;19;452;75;53;13;7;1864;1606;4;184;41;17;3;9;396520;62983;182993;5636;3823;1810;32907;10112;12915;10778;7749;3087;1663953;369749;1294204;252811;72921;179890;502650;134433;368217;5136;4447;2973;2180;175;476;343;19;4;5;113;2660;1985;844;1;0;0;3;22;3371;2923;1952;1378;126;298;218;5;3;2;75;1737;1503;273;0;0;0;3;19;1722;1477;972;781;47;176;121;14;2;3;39;931;487;574;0;0;0;0;3;1509130;1390212;1025036;350986;14190;28295;21347;1212;904;43;4790;90623;45708;44805;NA;0;0;NA;87;246042;201662;129764;68850;3047;8015;4879;312;NA;NA;1918;36365;30945;5321;0;0;0;NA;NA;498553;426482;287001;132277;7204;17768;13725;900;NA;NA;2303;54303;14634;39662;0;0;0;0;7;"35";"3"
"380";"MI";"35031";"Mogi Mirim (SP)";2901;2283;80;346;101;81;5;5;1949;1515;74;229;67;56;4;4;931;751;6;114;33;25;1;1;161833;25669;74263;2819;1947;882;16431;4483;5400;5345;3806;1570;1148121;302446;845676;123551;27762;95789;251184;45879;205305;2582;2202;1705;754;59;246;55;5;2;8;183;1267;891;460;0;1;0;0;10;1704;1480;1175;477;47;191;33;2;1;8;149;832;717;140;0;1;0;0;9;860;704;514;272;10;56;21;3;1;0;36;442;180;320;0;0;0;0;1;1080638;1021853;777559;239832;4462;15287;4583;NA;NA;72;10406;43498;18417;24981;0;NA;0;0;NA;133350;110211;89769;19799;644;5598;1374;NA;NA;72;4099;17541;NA;3077;0;NA;0;0;NA;265927;239394;192428;45186;1780;6596;3144;NA;NA;0;3279;19937;NA;15838;0;0;0;0;NA;"35";"3"
"381";"MI";"35032";"Campinas (SP)";2697;1718;60;540;175;170;30;4;1559;923;56;302;143;112;20;3;1104;763;4;236;32;58;10;1;135924;11934;78901;2627;1558;1051;14956;4244;6901;5609;3569;2014;856275;167568;688706;93801;16686;77115;230379;45106;185273;2482;2212;1768;573;71;222;97;14;3;2;115;1176;760;524;1;1;0;1;9;1424;1308;1091;261;54;135;49;7;2;1;79;614;520;113;0;1;0;0;5;1023;869;641;304;21;85;47;7;1;1;35;564;244;408;1;0;0;1;4;877456;805544;640763;161065;3716;19219;9635;1107;NA;NA;8342;52693;17613;34824;NA;NA;0;NA;226;104824;88419;71369;13855;3195;3642;1247;NA;NA;NA;2052;12763;10456;2221;0;NA;0;0;NA;259748;212411;171712;39744;954;12462;8254;NA;NA;NA;3308;34876;7195;27513;NA;0;0;NA;NA;"35";"3"
"382";"MI";"35033";"Amparo (SP)";3620;3292;1;227;49;48;2;1;2410;2194;1;138;43;32;1;1;1206;1095;0;88;5;17;1;0;99080;28598;65583;3602;2410;1191;11521;5756;5349;6860;4890;1984;305845;147812;158033;94892;35848;59044;134335;53277;81057;3379;2719;1684;1512;124;156;56;24;3;9;72;2135;1424;884;0;0;0;0;32;2217;1866;1218;989;84;87;30;10;2;7;44;1279;1113;199;0;0;0;0;29;1160;851;470;521;39;66;25;14;0;2;27;856;313;682;0;0;0;0;3;370333;291477;113746;106027;71704;9773;4421;824;2030;128;2369;69083;32599;36333;0;0;0;0;151;106769;76880;41680;32760;2440;3333;2707;113;NA;NA;417;26557;23583;2924;0;0;0;0;49;166373;122511;61600;49247;11664;4311;1674;NA;0;NA;1863;39552;8897;30553;0;0;0;0;102;"35";"3"
